species,latitude,longitude,timestamp
Domestic Cat,1.371462,103.751903,2019-06-19 09:31:00+08:00
Domestic Cat,40.8438833333,-74.0879221667,2021-05-07 12:22:25-04:00
Indian Jungle Cat,22.0441079,72.0202813,2021-03-08 19:48:00+05:30
Domestic Cat,8.9673417,-79.6763543,2021-05-06 14:59:15-05:00
Bobcat,29.7376016465,-99.9101592977,2021-03-24 07:36:49-05:00
Bobcat,37.9009490155,-84.3624459829,2021-05-02 22:24:00-04:00
Bobcat,37.9009595979,-84.3624593939,2021-05-02 23:12:00-04:00
Bobcat,34.1750369685,-118.3172002349,2021-05-03 22:24:00-07:00
Domestic Cat,33.8426189776,-118.1874666363,2021-04-30 17:03:32-07:00
Domestic Cat,-29.008359,29.420713,2021-04-26 21:38:00+02:00
Domestic Cat,26.7472509854,-80.2593616583,2021-05-06 14:23:04-04:00
Jaguarundi,17.7840853586,-91.9643878556,2021-05-04 12:43:00-05:00
Domestic Cat,37.8225113757,-84.2700180039,2021-05-07 12:38:49-04:00
Domestic Cat,18.4715883547,-66.2798999249,2021-05-07 13:47:12-04:00
Domestic Cat,40.7543907166,-80.3179244995,2021-05-07 17:54:11-04:00
Domestic Cat,43.6172722311,-84.1801996174,2021-05-07 17:24:00-04:00
Mountain Lion,38.368325,-122.4952388889,2021-05-07 10:15:00-07:00
Bobcat,51.119216249,-114.1710901726,2021-05-07 17:53:48-06:00
Domestic Cat,40.7099333333,-73.95012,2021-05-07 11:17:41-04:00
Southern Lion,-24.503185271,31.7561644809,2010-08-24 21:36:00+02:00
Southern African Wildcat,-24.5920706229,31.6353816028,2010-08-24 22:55:00+02:00
Southern Lion,-24.5742113882,31.6260883486,2010-08-24 23:02:00+02:00
Domestic Cat,28.4177609722,-105.4553379722,2021-04-29 11:51:45-06:00
Domestic Cat,18.1742995602,-66.1465562884,2021-05-07 12:25:00-04:00
Domestic Cat,18.0151722167,-66.21315,2019-03-24 07:54:23-04:00
Southern Lion,-24.431242101,31.6243334837,2010-08-24 23:04:00+02:00
Mountain Lion,33.2228012796,-116.4579421388,2021-04-25 07:27:00-07:00
Domestic Cat,21.3733593828,-157.7914439594,2021-05-07 17:31:36-10:00
Domestic Cat,3.7031187862,101.5259838011,2021-05-08 11:40:36+08:00
Bobcat,42.2863166667,-72.3087,2021-04-21 13:40:06-04:00
Bobcat,33.3507166667,-117.0364695,2021-05-07 11:06:31-07:00
Domestic Cat,15.0243942,120.825173,2021-05-08 14:09:30+08:00
Leopard,-22.6340133341,17.0135681135,2021-05-08 10:12:19+02:00
Leopard,-22.7868474199,17.1713620129,2021-04-26 04:57:00+02:00
Domestic Cat,49.3766833333,18.018735,2021-05-08 13:12:11+02:00
Domestic Cat,23.007204,120.4149429722,2020-08-15 18:05:23+08:00
Domestic Cat,25.0872169722,121.826757,2019-12-26 11:46:35+08:00
Bobcat,36.7769861406,-84.4816868752,2021-05-08 09:54:02-04:00
Southern Lion,-3.0732477782,35.403274093,2007-02-22 20:37:00+03:00
Southern Lion,-3.0524503677,35.2589135795,2007-02-23 16:06:00+03:00
Domestic Cat,37.0754963077,-77.6763118008,2021-05-08 10:54:51-04:00
Bobcat,43.5633929722,-70.293182,2021-04-25 18:20:50-04:00
Domestic Cat,33.9069320034,-118.2442533597,2021-05-01 12:25:15-07:00
Domestic Cat,41.8475723267,-72.9454116821,2021-05-08 11:51:50-04:00
Western Bobcat,32.0057109464,-109.356005285,2021-05-07 10:22:33-07:00
Bobcat,33.8694043366,-117.2418066183,2021-05-01 01:27:00-07:00
Bobcat,33.8890568967,-117.3728052986,2021-05-02 22:12:00-07:00
Bobcat,33.8912727144,-117.3605646415,2021-05-01 20:37:00-07:00
Bobcat,33.8373531785,-117.3848305042,2021-05-02 22:17:00-07:00
Bobcat,33.9760149395,-117.3670044317,2021-05-01 01:08:00-07:00
Bobcat,29.0618075231,-95.2624187058,2021-05-07 18:49:00-05:00
Domestic Cat,28.9813161918,-96.0158538101,2021-05-08 09:22:00-05:00
Domestic Cat,28.9813163659,-96.0158900095,2021-05-08 09:22:00-05:00
Domestic Cat,28.9813070677,-96.0158839693,2021-05-08 09:22:00-05:00
Domestic Cat,28.9813083714,-96.0158638527,2021-05-08 09:22:00-05:00
Domestic Cat,28.9813247958,-96.0159027447,2021-05-08 09:22:00-05:00
Domestic Cat,28.9813653789,-96.0159064302,2021-05-08 09:23:00-05:00
Domestic Cat,28.9814885834,-96.0159334926,2021-05-08 09:23:00-05:00
Bobcat,41.8939965532,-72.0996374337,2021-05-08 13:23:06-04:00
Bobcat,43.4293646461,-73.572548486,2021-05-02 08:19:42-04:00
Domestic Cat,42.498330127,27.4725345522,2021-05-08 18:00:20+03:00
Domestic Cat,25.774925,-80.22155,2021-05-08 14:02:43-04:00
Bobcat,30.2837209489,-97.8990331292,2021-05-08 09:11:04-05:00
Bobcat,33.1129341558,-116.6484497488,2021-03-13 05:45:00-08:00
Domestic Cat,7.9505243745,-80.4962396209,2021-05-08 17:40:07-05:00
Domestic Cat,26.1453388333,-80.3024783333,2021-05-08 18:43:16-04:00
Domestic Cat,29.76673,-95.45095,2021-05-07 10:30:49-05:00
Mountain Lion,33.0803517727,-116.6545157411,2019-03-17 14:01:00-07:00
Domestic Cat,29.7230240537,-95.3839380427,2021-05-08 14:01:19-05:00
Bobcat,33.0653947606,-116.7178573568,2019-03-06 11:29:00-08:00
Domestic Cat,39.1841366667,-84.5276,2021-05-08 16:15:00-04:00
Domestic Cat,37.4347584296,-119.8045912281,2021-05-03 02:55:00-07:00
Domestic Cat,37.4213393882,-119.8703279469,2021-05-04 02:08:00-07:00
Bobcat,32.8257468978,-117.1483910847,2021-05-06 10:53:00-07:00
Domestic Cat,29.2146934596,-94.9544927254,2021-05-02 13:52:00-05:00
Bobcat,41.7476878673,-95.8118027986,2021-04-19 01:17:00-05:00
Bobcat,32.4126812463,-98.1556796283,2021-05-08 19:39:47-05:00
Domestic Cat,18.4413271398,-66.0743498366,2021-05-08 16:17:24-04:00
Domestic Cat,30.079035,-84.329588,2021-05-07 20:22:24-04:00
Domestic Cat,32.5356940942,-93.7067319805,2021-05-08 17:54:27-05:00
Bobcat,41.7155745435,-103.671753232,2021-05-08 01:19:00-06:00
Domestic Cat,15.0531555,120.7763216667,2021-05-02 12:24:31+08:00
Domestic Cat,54.9704170225,60.3718338011,2021-04-30 14:44:00+05:00
Domestic Cat,2.9835109638,101.7344000806,2021-05-09 16:10:15+08:00
Domestic Cat,31.1669864653,121.4286956786,2021-05-09 11:48:31+08:00
Domestic Cat,10.1113100638,122.8716268617,2021-05-06 09:53:00+08:00
Domestic Cat,22.4936208301,114.1351621225,2021-05-09 18:24:02+08:00
Domestic Cat,24.747951012,121.7429548662,2021-05-02 08:56:00+08:00
Domestic Cat,24.7514403626,121.7448928047,2021-05-02 08:39:00+08:00
Cape Caracal,-25.5608533333,28.30692,2021-05-04 08:35:19+02:00
Bobcat,37.2423372834,-121.9412020855,2021-05-09 07:33:00-07:00
Domestic Cat,37.3494533333,-79.529555,2021-04-24 11:32:19-04:00
Bobcat,40.9207914783,-121.534184307,2021-05-03 07:30:00-07:00
Southern Cheetah,-23.9468831168,31.490428957,2017-06-15 13:43:00+02:00
Southern Lion,-23.9948240836,31.4686924499,2017-06-16 07:23:00+02:00
Bobcat,39.0949361111,-104.7998666667,2021-03-02 15:12:00-07:00
Domestic Cat,20.5211333333,-104.7902533333,2021-05-09 11:29:59-05:00
Domestic Cat,37.2858966667,-79.9138633333,2016-04-25 16:48:26-04:00
Domestic Cat,43.8098588832,-75.4771279916,2021-04-25 17:48:37-04:00
Bobcat,20.4362604717,-100.7547939148,2021-05-09 04:44:05-05:00
Bobcat,32.8273652404,-116.7690494456,2021-05-08 11:29:00-07:00
Bobcat,35.6327081537,-82.8688914735,2021-03-22 00:00:00-04:00
Domestic Cat,45.568685,32.8496919722,2021-05-09 13:05:00+03:00
Domestic Cat,45.0967903136,12.3359136581,2021-05-09 11:28:00+02:00
Bobcat,37.6461916726,-121.7506033333,2021-05-09 11:58:14-07:00
Domestic Cat,32.9509121865,-116.9832110008,2021-05-07 09:36:00-07:00
Domestic Cat,40.6329155556,-3.6996586111,2021-05-09 12:58:46+02:00
Domestic Cat,30.2866216459,-97.740172299,2021-04-06 11:44:22-05:00
Domestic Cat,34.1018357692,-118.094527201,2021-05-03 20:21:34-07:00
Canada Lynx,47.4882789129,-91.6329141332,2021-05-09 11:30:08-05:00
Domestic Cat,38.206278675,-3.5070528,2019-06-23 11:23:00+02:00
Domestic Cat,23.2378600187,-106.4420333682,2021-05-03 20:23:00-06:00
Caucasian Wildcat,42.8421834149,45.7300879061,2020-01-19 17:50:00+03:00
Mountain Lion,-29.5983833204,-50.2186379641,2017-12-14 14:32:14-02:00
Bobcat,33.933081,-112.694825,2021-05-09 09:04:00-07:00
Domestic Cat,41.6459655762,-83.7996673584,2021-05-08 04:35:49-04:00
Domestic Cat,18.4134383333,-66.4861833333,2021-05-09 13:59:13-04:00
Domestic Cat,18.4125583333,-66.4871,2021-05-09 14:18:44-04:00
Bobcat,44.3963616585,-123.3041339895,2021-05-09 12:29:03-07:00
Bobcat,40.4986116753,-105.1935716667,2021-05-09 17:34:08-06:00
North American Mountain Lion,32.0447985355,-109.5311573794,2021-03-19 09:17:00-07:00
Bobcat,32.8770996787,-90.5760859381,2021-05-07 16:45:00-05:00
Domestic Cat,37.9213389382,-122.0369428397,2021-05-09 17:37:00-07:00
Bobcat,33.7989006006,-106.8865678071,2021-05-09 09:52:00-06:00
Bobcat,39.5458331102,-76.693954605,2021-04-21 11:57:00-04:00
North American Mountain Lion,32.0504311646,-109.4738659674,2021-02-28 04:20:00-07:00
African Leopard,-23.9860323195,31.7198425702,2010-08-26 21:15:00+02:00
Domestic Cat,45.096897125,12.3357906339,2021-05-09 11:28:34+02:00
Domestic Cat,30.820909,106.065644,2021-05-10 12:40:02+08:00
Domestic Cat,36.6523742675,117.0134429931,2021-05-10 13:45:06+08:00
Bobcat,41.993914123,-95.8500021574,2021-03-10 07:43:00-06:00
Southern Lion,-1.5103167678,35.3815109295,2008-05-10 09:31:00+03:00
Domestic Cat,30.2903224661,-97.7445467164,2021-03-31 19:22:00-05:00
Domestic Cat,10.4251737595,122.9184494019,2021-05-10 17:27:02+08:00
Leopard,-32.5912218309,19.270054945,2021-05-08 13:27:00+02:00
Bobcat,32.5478522071,-117.1104537036,2021-05-08 08:07:00-07:00
Bobcat,32.5478522071,-117.1104537036,2021-05-08 08:15:00-07:00
Bobcat,38.63340525,-90.9417772,2021-05-08 07:36:45-05:00
Persian Leopard,35.0465360536,45.7616240153,2016-10-05 00:11:00+03:00
Domestic Cat,39.991425,-75.2092366667,2020-08-08 11:29:45-04:00
Mountain Lion,-16.5161596287,-49.1382521642,2021-05-04 10:38:39-03:00
Bobcat,34.0451083,-118.5592685,2021-05-09 18:48:00-07:00
Bobcat,34.0454232,-118.5592479997,2021-05-09 18:50:00-07:00
Domestic Cat,57.2283614936,22.3284759765,2021-05-10 19:05:32+03:00
Bobcat,27.3844232827,-97.8410853529,2021-05-09 22:15:00-05:00
Domestic Cat,18.2574890553,-66.1070221867,2021-05-10 09:42:25-04:00
Bobcat,33.9705116667,-117.3189166667,2021-05-07 10:26:16-07:00
Bobcat,33.04906335,-96.84988622,2021-05-10 13:33:51-05:00
African Leopard,-23.8039897131,31.5934199135,2017-06-15 15:29:00+02:00
African Leopard,-24.8947687388,31.4812775806,2017-06-14 18:53:00+02:00
Southern Lion,-23.8247874342,31.5773874096,2017-06-15 08:16:00+02:00
Margay,-22.2828001566,-42.8061590338,2016-07-19 17:59:00-03:00
Domestic Cat,47.5975648076,18.9744501096,2021-05-10 19:51:00+02:00
Bobcat,42.7359710161,-71.3610944454,2021-05-05 01:02:09-04:00
Domestic Cat,32.756931386,-80.0571835776,2021-05-10 01:09:00-04:00
Garlepp's Pampas Cat,-13.2154442952,-71.7694556784,2021-05-01 10:15:00-05:00
Domestic Cat,20.7120205401,-103.3959740773,2021-05-10 06:54:21-05:00
Southern Lion,-24.8595126091,31.4600272574,2012-03-16 01:18:00+02:00
African Leopard,-24.9866792121,31.4948542224,2012-03-16 01:18:00+02:00
Jaguarundi,-31.3772114873,-60.9386297874,2021-05-08 12:08:00-03:00
Mountain Lion,41.2131788,-124.0046276,2014-08-01 03:56:00-07:00
Bobcat,35.1423785316,-106.682372088,2021-05-10 18:08:00-06:00
Ocelot,8.6878851,-80.6437834,2015-05-20 17:50:00-05:00
Ocelot,8.6878891265,-80.6437897682,2015-05-04 14:35:00-05:00
Mountain Lion,8.6878851,-80.6437834,2014-04-03 14:21:00-05:00
Jaguarundi,8.6878851,-80.6437834,2015-03-26 03:46:00-05:00
Bobcat,37.4754103461,-118.9086277948,2018-10-01 12:54:07-07:00
Southern Lion,-33.5456190858,25.6160958514,2021-05-08 08:43:09+02:00
Domestic Cat,28.3226916667,-105.4133216667,2021-05-10 11:31:44-06:00
Southern Lion,-33.4875221467,25.6736683502,2021-05-08 08:42:20+02:00
Southern Lion,-1.0263984021,35.1574502039,2021-05-09 10:11:00+03:00
Domestic Cat,22.2842847472,114.1726366058,2021-02-07 17:46:57+08:00
Domestic Cat,13.74254965,120.94360875,2021-05-09 12:18:00+08:00
Domestic Cat,44.6749213889,12.2464547222,2021-05-02 11:48:00+02:00
Domestic Cat,37.1725745877,-7.4079193175,2021-05-10 09:20:55+01:00
Domestic Cat,51.7152023056,32.5763473333,2021-05-10 20:14:04+03:00
Domestic Cat,27.7691937,-82.7689906,2021-05-11 11:06:00-04:00
Bengal Tiger,29.7696979999,78.8707727037,2021-05-02 17:13:00+05:30
Bengal Tiger,29.7513529018,78.9257958129,2021-05-02 18:32:00+05:30
Southern Lion,-1.2072538294,36.8492848127,2016-12-04 08:21:00+03:00
Southern African Wildcat,-30.3928184508,25.7092533111,2021-05-11 17:23:00+02:00
Canada Lynx,47.513591708,-79.6095634553,2021-02-21 12:03:00-05:00
Cape Caracal,-34.2757482091,18.3871285245,2021-05-11 14:41:54+02:00
Domestic Cat,30.2635339354,120.0789929628,2013-11-17 06:59:00+08:00
Domestic Cat,30.247739,120.15871,2013-11-17 15:23:00+08:00
Bobcat,34.3365333333,-118.5443116667,2021-05-11 08:33:30-07:00
Domestic Cat,37.0183852778,-121.6049612846,2021-05-11 11:29:03-07:00
Bobcat,41.5211581157,-73.3768777362,2021-05-11 14:58:39-04:00
Domestic Cat,43.0012862638,-79.0513208974,2021-05-10 15:57:58-04:00
Domestic Cat,43.1307679497,-79.0471180969,2021-05-10 16:05:23-04:00
Domestic Cat,19.4169887751,-96.8140616779,2021-05-08 09:28:00-05:00
Domestic Cat,-34.864364,-55.271628,2020-02-17 17:30:00-03:00
Bobcat,37.6431583333,-121.7818216667,2021-04-17 10:31:54-07:00
Bobcat,32.247745,-106.8191533333,2021-05-08 08:44:11-06:00
Domestic Cat,40.649268723,-73.6407556548,2021-05-06 16:04:00-04:00
Domestic Cat,40.6744047917,-73.6163231549,2021-05-07 16:17:00-04:00
Domestic Cat,40.7990177241,-73.6698628923,2021-05-07 19:48:00-04:00
Domestic Cat,40.7397851452,-73.7437606676,2021-05-08 19:07:00-04:00
Domestic Cat,40.6552764741,-73.7458702051,2021-05-08 19:17:00-04:00
Domestic Cat,40.7306653712,-73.6706178503,2021-05-09 15:36:00-04:00
Domestic Cat,40.724241648,-73.7416817451,2021-05-10 11:24:00-04:00
Domestic Cat,40.6256667078,-73.7013350395,2021-05-11 16:43:00-04:00
Garlepp's Pampas Cat,-13.2859129051,-71.7103784075,2021-05-08 11:01:00-05:00
Domestic Cat,20.8828312997,-156.6873735,2021-05-08 12:23:10-10:00
Domestic Cat,25.678226449,-100.3024932443,2019-12-03 16:34:00-06:00
Southern Lion,-24.6124444886,31.8536314955,2019-09-11 22:43:36+02:00
Northern Lion,21.1398363011,70.7927097022,2019-02-11 09:07:00+05:30
African Wildcat,32.7020359064,35.7640533998,2021-04-30 01:00:00+03:00
Domestic Cat,51.7150230278,32.5763816667,2021-05-10 08:57:28+03:00
Domestic Cat,51.7230668293,32.5681721047,2021-05-10 08:56:46+03:00
Domestic Cat,41.9315312635,25.1329998672,2021-05-09 19:56:01+03:00
Domestic Cat,10.02272395,76.29392794,2021-05-12 17:06:34+05:30
Domestic Cat,45.280931488,-92.814049077,2021-01-31 05:23:00-06:00
Domestic Cat,49.6840166667,5.873925,2021-04-23 18:29:59+02:00
Southern Cheetah,-1.5343996833,35.0260179994,2011-07-15 06:48:50+03:00
Mountain Lion,33.7450229908,-117.723253659,2021-04-25 09:19:00-07:00
Mountain Lion,33.7127993001,-117.6584071301,2021-04-28 09:19:00-07:00
Mountain Lion,33.7298201441,-117.7220052137,2021-04-29 09:19:00-07:00
Mountain Lion,33.7157149441,-117.6220555026,2021-05-02 09:19:00-07:00
Mountain Lion,33.7614550983,-117.6769825617,2021-05-03 09:19:00-07:00
Western Bobcat,47.4217858362,-122.0470639588,2021-04-20 10:31:00-07:00
Leopard,-32.4811792716,19.3090509374,2021-05-08 04:35:00+02:00
Bobcat,28.1778214,-80.6909448,2021-05-06 07:58:00-04:00
Bobcat,33.933081,-112.694825,2021-05-12 07:44:00-07:00
Domestic Cat,18.2985657,-66.3582841,2021-05-12 16:03:54-04:00
Southern Lion,-1.4788976731,35.0981875226,2011-07-13 18:06:47+03:00
Southern Lion,-1.4142985725,35.0574647732,2011-07-13 16:43:00+03:00
Bobcat,31.1184589313,-108.3494984834,2017-02-09 14:09:00-07:00
Bobcat,31.1184589313,-108.3494984834,2014-10-21 16:59:00-06:00
Southern Lion,-1.5692726756,35.0374259855,2011-07-13 17:58:12+03:00
Southern Lion,-1.4919818675,35.112995494,2011-07-15 07:38:03+03:00
Southern Lion,-1.5465057461,35.1823411195,2011-07-13 18:06:08+03:00
Mountain Lion,24.4040310141,-106.6089034133,2012-01-08 17:26:00-07:00
Southern Lion,-1.4373340806,35.0943475564,2011-07-15 07:36:11+03:00
Southern Lion,-1.4386843825,35.1972376777,2011-07-13 18:13:49+03:00
Southern Lion,-1.5072824393,35.0932372486,2011-07-13 18:00:03+03:00
Southern Lion,-1.4697988279,35.1108175802,2011-07-15 07:37:11+03:00
Southern Lion,-1.44672576,35.0926902395,2011-07-15 07:40:27+03:00
Domestic Cat,25.91780696,-80.21965329,2021-05-12 18:27:00-04:00
Domestic Cat,25.9177861111,-80.2195805556,2021-05-12 18:28:58-04:00
Domestic Cat,13.7176089722,120.8844249722,2021-05-12 17:48:23+08:00
Bobcat,51.1378778269,-114.1533347405,2021-05-12 17:05:00-06:00
Southern Lion,-1.5426888372,35.1773358688,2011-07-13 17:39:11+03:00
Southern Lion,-1.5455187092,35.0654195219,2011-07-13 17:00:00+03:00
Southern Lion,-1.5522747337,35.056177868,2011-07-13 16:56:29+03:00
Mountain Lion,41.184854,-105.2663309722,2021-05-12 12:55:23-06:00
Southern Lion,-1.3563980385,36.9982723201,2019-10-06 15:00:00+03:00
Southern Lion,-1.3241627714,36.8530547646,2019-10-06 16:19:00+03:00
Eastern Serval,-1.3551902783,36.8110113883,2019-10-06 17:05:00+03:00
Southern Lion,-1.5082177909,35.0885546376,2011-07-13 16:42:49+03:00
Bobcat,36.9782116003,-121.8795475248,2021-05-12 18:14:12-07:00
Domestic Cat,36.3504119,127.3845475,2021-05-11 17:47:00+09:00
Domestic Cat,1.3672867762,103.9280654354,2021-04-24 12:17:45+08:00
Domestic Cat,32.75683344,-80.0571774817,2021-05-12 22:05:25-04:00
Bobcat,30.2278870156,-98.9302158945,2021-05-12 16:06:00-05:00
Bobcat,35.7488538321,-83.67060027,2021-05-12 00:28:00-04:00
Domestic Cat,18.1807902,-66.9799001,2021-05-06 17:09:00-04:00
Domestic Cat,31.1049023198,77.1734032407,2021-02-19 15:38:57+05:30
Domestic Cat,1.3531345574,103.9559139547,2021-05-13 19:33:44+08:00
Domestic Cat,1.3532615887,103.9560321349,2021-05-13 19:38:16+08:00
Domestic Cat,34.68432,-79.2024,2021-05-12 02:47:00-04:00
Domestic Cat,39.2007554184,23.3321256686,2021-05-11 10:35:00+03:00
Jaguar,23.2786954675,-97.9135775519,2021-05-13 09:13:18-05:00
Domestic Cat,28.1588805,-80.660325,2020-02-06 16:09:32-05:00
Domestic Cat,30.4344633333,-84.290275,2020-01-05 17:05:21-05:00
Domestic Cat,30.3451420324,-89.1415139527,2021-05-09 19:34:00-05:00
Domestic Cat,30.3810223944,-89.0567355084,2021-04-24 17:56:00-05:00
Bobcat,32.460911,-96.652985,2021-04-25 02:14:00-05:00
Domestic Cat,50.4268049772,30.5007314309,2021-05-13 20:04:44+03:00
Domestic Cat,29.5704430112,-95.3533709672,2021-05-13 11:02:33-05:00
Domestic Cat,16.4204349518,120.5783081055,2021-05-03 14:10:42+08:00
Bobcat,30.5771382085,-96.3625541591,2021-05-13 11:15:00-05:00
Domestic Cat,42.6023716667,-114.4709166667,2021-05-13 09:36:19-06:00
Domestic Cat,33.5948616667,-101.73102,2021-04-04 07:53:14-05:00
Southern Lion,-19.0774706669,16.5449320442,2008-10-25 14:37:00+02:00
Southern Cheetah,-19.0891174387,16.5622457293,2008-10-26 14:09:00+02:00
Southern Lion,-19.1897989546,16.5875513842,2008-10-26 15:53:00+02:00
Bobcat,33.8529547135,-89.8140285971,2021-05-08 07:09:00-05:00
Domestic Cat,28.2628082349,-105.4762449269,2021-05-13 08:59:00-06:00
Domestic Cat,31.1864795685,-97.4527130127,2019-07-30 19:33:37-05:00
Southern Lion,-3.2204632921,38.9676655291,2018-11-11 01:20:00+03:00
Southern Cheetah,-3.2298479152,38.9660715559,2018-11-11 21:31:00+03:00
Southern Lion,-3.3741692621,38.6151023123,2018-11-11 21:43:00+03:00
Domestic Cat,34.1274138333,-118.0810083333,2021-05-13 18:57:03-07:00
Bobcat,45.405829,-71.277619,2020-12-20 09:04:00-05:00
Bobcat,51.0120391646,-114.1578673268,2021-05-10 17:29:32-06:00
Domestic Cat,13.7150166667,120.92267,2021-05-14 11:05:17+08:00
Bobcat,36.18315737,-90.5048262166,2021-04-29 16:54:00-05:00
Bobcat,23.8603165954,-106.5057814898,2021-05-03 06:04:00-06:00
Margay,21.37992,-99.81283,2020-06-02 10:57:00-05:00
Domestic Cat,38.7632345,-121.1638361,2021-05-13 22:53:00-07:00
Domestic Cat,45.2811112472,20.4165617842,2021-05-11 02:13:00+02:00
African Leopard,-0.0156772642,30.1823832798,2021-03-01 08:51:00+03:00
Domestic Cat,13.7697943726,120.9612328559,2021-05-14 21:15:00+08:00
Domestic Cat,45.3820286443,20.3678937915,2021-05-11 23:47:00+02:00
Leopard,-33.4900586074,20.1579130566,2021-04-23 07:41:56+02:00
Domestic Cat,23.5571623796,120.4301832111,2021-05-13 12:27:17+08:00
Domestic Cat,44.6877109845,8.0393478429,2021-05-14 11:28:00+02:00
Bobcat,37.3953379684,-121.8609204259,2021-05-12 21:55:00-07:00
Bobcat,37.3593235904,-121.9129338948,2021-05-10 04:30:00-07:00
Domestic Cat,30.496824063,-87.8845329142,2021-05-14 09:13:22-05:00
Jaguar,-25.730660682,-54.4424761111,2021-02-24 14:42:34-03:00
Bobcat,41.7161080029,-103.6733344084,2021-05-14 08:47:00-06:00
Domestic Cat,54.1187591553,17.9660491943,2021-05-14 17:35:58+02:00
Bobcat,29.733598,-95.732645,2021-05-14 10:43:37-05:00
Domestic Cat,43.1840704428,-88.9945582767,2021-05-14 06:17:06-05:00
Jaguar,-3.2454865838,-72.9776340717,2018-10-04 06:53:00-05:00
Domestic Cat,38.8903846741,-76.8121795654,2021-05-14 14:45:41-04:00
Domestic Cat,40.6848831177,-85.4207687378,2021-04-28 13:57:05-04:00
Domestic Cat,40.7580070993,-73.6194204812,2021-05-14 13:12:35-04:00
Domestic Cat,37.8946327463,-4.7677946669,2021-05-15 02:52:18+02:00
Mountain Lion,38.70513,-119.548195,2021-04-30 18:55:54-07:00
Domestic Cat,14.0128665391,-88.8885769844,2021-05-14 16:46:00-06:00
Jaguarundi,23.5711355833,-98.5104123889,2021-04-27 13:00:46-05:00
Bobcat,35.4337152851,-89.8073043629,2021-05-14 12:49:50-05:00
Domestic Cat,15.6017016667,119.9266116667,2021-05-15 12:28:26+08:00
African Leopard,-24.085718918,31.6189841084,2018-11-26 19:38:00+02:00
Domestic Cat,13.7479809943,120.9375003353,2021-05-15 07:26:31+08:00
Domestic Cat,36.9743819,126.3841519,2021-05-15 16:46:17+09:00
Domestic Cat,13.7528633972,120.9523175284,2021-05-15 15:11:36+08:00
Domestic Cat,13.7596250575,120.934563987,2020-10-06 23:39:47+08:00
Northern Lion,21.3758470276,71.1358022715,2019-07-28 10:06:00+05:30
Domestic Cat,13.7628304,120.9583466,2021-05-15 17:43:24+08:00
Domestic Cat,13.7524677153,120.9529173374,2021-05-15 13:16:03+08:00
Domestic Cat,25.7938416667,-80.1271888333,2021-05-15 06:43:06-04:00
Domestic Cat,25.792255,-80.1354138333,2021-05-15 07:11:17-04:00
Domestic Cat,13.7547411673,120.9494458884,2021-05-15 17:46:55+08:00
Domestic Cat,13.7550407754,120.95476605,2021-05-15 20:48:55+08:00
African Leopard,-18.8479606886,16.5295594599,2021-05-10 11:54:00+02:00
Domestic Cat,58.36460833,25.602445,2021-05-15 17:04:10+03:00
Domestic Cat,-17.97423878,-67.06692394,2021-05-15 10:45:46-04:00
Bobcat,19.0325649722,-98.4533981944,2021-05-14 13:20:00-05:00
Domestic Cat,43.4540939331,-80.5101928711,2021-05-15 12:21:31-04:00
Southern Lion,-25.63366487,20.5921747707,2014-09-20 17:59:00+02:00
Southern Cheetah,-25.7221420959,20.4361536921,2014-09-20 19:03:00+02:00
Mountain Lion,37.6719783333,-115.3856583333,2021-05-10 17:31:32-07:00
Bobcat,32.8408463607,-117.2066391702,2021-05-15 10:26:09-07:00
Bobcat,41.6845272423,-73.0809044213,2021-05-13 03:44:00-04:00
Domestic Cat,18.0793555,-66.0352028333,2021-05-15 10:26:20-04:00
Mountain Lion,38.5067505315,-122.548997812,2019-01-31 17:09:00-08:00
Mountain Lion,38.5746202851,-122.5557389778,2019-03-17 19:45:00-07:00
Domestic Cat,37.4426976224,-119.8931911558,2021-05-10 01:10:00-07:00
Domestic Cat,37.4593440839,-119.8030915446,2021-05-12 20:59:00-07:00
Domestic Cat,37.5902988435,-119.9077790866,2021-05-13 23:21:00-07:00
Domestic Cat,40.0151902766,-105.2705458179,2021-05-15 10:37:33-06:00
Jaguarundi,13.4792854966,-88.177918084,2021-05-15 11:19:21-06:00
Bobcat,44.386276672,-69.4807686249,2021-05-08 11:19:00-04:00
Domestic Cat,41.6624333333,-77.8204716667,2021-05-10 18:34:56-04:00
Jaguarundi,13.4792854966,-88.177918084,2021-05-15 17:19:08-06:00
Mountain Lion,35.8388666667,-121.0906916667,2021-05-15 13:22:34-07:00
Domestic Cat,40.0232603,-82.2906008,2021-05-14 12:39:00-04:00
Domestic Cat,37.9246197773,-121.9328758704,2021-05-15 19:46:45-07:00
Domestic Cat,41.6607570949,-83.6713186509,2021-05-15 17:00:00-04:00
Bobcat,32.2226066,-110.9747108,2021-05-15 19:05:00-07:00
Domestic Cat,40.7911,-73.9278666667,2021-05-15 18:35:00-04:00
Domestic Cat,40.6436730706,-73.725804661,2021-05-14 08:45:00-04:00
Southern Cheetah,-23.0665611943,31.540516928,2021-03-21 06:27:00+02:00
Domestic Cat,6.9357150556,125.9922623611,2021-05-16 15:29:00+08:00
Domestic Cat,-42.8210421362,147.315566805,2021-04-05 15:20:00+10:00
Domestic Cat,40.0033721922,116.3748321531,2021-05-16 18:43:59+08:00
Domestic Cat,13.7123769557,120.9115801379,2021-05-16 03:01:00+08:00
